timestamp_ms,tilt_setting_deg,lux,temp_c,voltage_v,current_ma,power_w,power_corrected_w,temp_correction_pct,tilt_measured_deg,cumulative_wh,system_time
630000,36,31369.17,29.5,0.44,29.3,0.014,0.0137,-0.018,11.23,0.002567,2026-06-23 16:26:57
660000,36,31355.83,29.56,0.44,29.2,0.014,0.0137,-0.0182,11.81,0.002683,2026-06-23 16:26:58
690000,36,31339.17,29.62,0.44,29.0,0.014,0.0137,-0.0185,11.93,0.0028,2026-06-23 16:27:00
720000,36,31365.83,29.62,0.44,28.9,0.014,0.0137,-0.0185,12.18,0.002917,2026-06-23 16:27:01
750000,36,31329.17,29.62,0.44,28.9,0.014,0.0137,-0.0185,12.07,0.003033,2026-06-23 16:27:03
780000,36,31253.33,29.69,0.44,29.0,0.014,0.0137,-0.0188,11.12,0.00315,2026-06-23 16:27:04
810000,36,30975.0,29.75,0.44,28.8,0.014,0.0137,-0.019,12.28,0.003267,2026-06-23 16:27:06
840000,36,30466.67,29.75,0.46,28.4,0.014,0.0137,-0.019,11.71,0.003383,2026-06-23 16:27:07
870000,36,30603.33,29.81,0.46,28.4,0.014,0.0137,-0.0192,13.68,0.0035,2026-06-23 16:27:09
900000,36,30967.5,29.81,0.49,28.3,0.014,0.0137,-0.0192,12.22,0.003617,2026-06-23 16:27:10
930000,36,30975.0,29.87,0.48,28.3,0.014,0.0137,-0.0195,12.2,0.003733,2026-06-23 16:27:12
960000,36,31158.33,29.94,0.49,28.1,0.014,0.0137,-0.0198,12.19,0.00385,2026-06-23 16:27:13
990000,36,29990.0,29.94,0.48,27.8,0.014,0.0137,-0.0198,11.26,0.003967,2026-06-23 16:27:15
1020000,36,30152.5,30.0,0.48,27.9,0.014,0.0137,-0.02,11.83,0.004083,2026-06-23 16:27:17
1050000,36,29393.33,30.06,0.47,27.2,0.014,0.0137,-0.0202,11.85,0.0042,2026-06-23 16:27:18
1080000,36,28345.83,30.06,0.45,25.7,0.01,0.0098,-0.0202,11.9,0.004283,2026-06-23 16:27:20
1110000,36,27995.0,30.12,0.43,25.4,0.01,0.0098,-0.0205,11.05,0.004367,2026-06-23 16:27:21
1140000,36,27875.83,30.12,0.43,25.3,0.01,0.0098,-0.0205,11.46,0.00445,2026-06-23 16:27:23
1170000,36,26880.0,30.19,0.41,23.7,0.01,0.0098,-0.0208,11.88,0.004533,2026-06-23 16:27:24
1200000,36,26240.0,30.25,0.4,22.9,0.01,0.0098,-0.021,12.23,0.004617,2026-06-23 16:27:26
1230000,36,25361.67,30.31,0.38,21.9,0.006,0.0059,-0.0212,11.31,0.004667,2026-06-23 16:27:27
1260000,36,24390.0,30.31,0.36,21.1,0.006,0.0059,-0.0212,11.22,0.004717,2026-06-23 16:27:29
1290000,36,24570.0,30.37,0.36,21.1,0.006,0.0059,-0.0215,12.41,0.004767,2026-06-23 16:27:30
1320000,36,24645.83,30.37,0.36,21.4,0.006,0.0059,-0.0215,11.22,0.004817,2026-06-23 16:27:32
1350000,36,24461.67,30.37,0.36,21.3,0.006,0.0059,-0.0215,11.44,0.004867,2026-06-23 16:27:33
1380000,36,24835.0,30.44,0.36,21.2,0.006,0.0059,-0.0218,11.32,0.004917,2026-06-23 16:27:35
1410000,36,25132.5,30.44,0.37,21.6,0.006,0.0059,-0.0218,11.13,0.004967,2026-06-23 16:27:36
1440000,36,25582.5,30.5,0.38,22.5,0.01,0.0098,-0.022,12.4,0.00505,2026-06-23 16:27:38
1470000,36,26893.33,30.56,0.41,24.0,0.01,0.0098,-0.0222,11.51,0.005133,2026-06-23 16:27:39
1500000,36,28306.67,30.56,0.44,25.7,0.01,0.0098,-0.0222,11.62,0.005217,2026-06-23 16:27:41
1530000,36,29184.17,30.62,0.45,26.5,0.014,0.0137,-0.0225,12.14,0.005333,2026-06-23 16:27:42
1560000,36,29439.17,30.69,0.45,26.9,0.014,0.0137,-0.0228,11.04,0.00545,2026-06-23 16:27:44
1590000,36,29380.83,30.69,0.45,26.3,0.014,0.0137,-0.0228,11.76,0.005567,2026-06-23 16:27:45
1620000,36,28896.67,30.75,0.45,26.3,0.014,0.0137,-0.023,10.65,0.005683,2026-06-23 16:27:47
1650000,36,28053.33,30.75,0.43,25.1,0.01,0.0098,-0.023,12.07,0.005767,2026-06-23 16:27:48
1680000,36,27093.33,30.81,0.41,24.1,0.01,0.0098,-0.0232,12.12,0.00585,2026-06-23 16:27:50
1710000,36,24999.17,30.81,0.36,21.9,0.006,0.0059,-0.0232,11.56,0.0059,2026-06-23 16:27:51
1740000,36,22561.67,30.81,0.32,18.9,0.006,0.0059,-0.0232,11.75,0.00595,2026-06-23 16:27:53
1770000,36,20985.0,30.94,0.28,17.1,0.006,0.0059,-0.0238,12.04,0.006,2026-06-23 16:27:54
1800000,36,20111.67,30.94,0.27,16.1,0.004,0.0039,-0.0238,11.08,0.006033,2026-06-23 16:27:56
1830000,36,19763.33,30.94,0.26,15.5,0.004,0.0039,-0.0238,11.77,0.006067,2026-06-23 16:27:57
1860000,36,19593.33,31.0,0.26,15.7,0.004,0.0039,-0.024,11.62,0.0061,2026-06-23 16:27:59
1890000,36,19550.83,31.06,0.26,15.5,0.004,0.0039,-0.0242,11.51,0.006133,2026-06-23 16:28:00
1920000,36,19819.17,31.06,0.26,16.0,0.004,0.0039,-0.0242,11.28,0.006167,2026-06-23 16:28:02
1950000,36,19992.5,31.12,0.26,16.1,0.004,0.0039,-0.0245,11.75,0.0062,2026-06-23 16:28:03
1980000,36,19899.17,31.12,0.26,15.8,0.004,0.0039,-0.0245,11.91,0.006233,2026-06-23 16:28:05
2010000,36,19694.17,31.19,0.26,15.8,0.004,0.0039,-0.0248,10.8,0.006267,2026-06-23 16:28:06
2040000,36,19249.17,31.19,0.25,15.3,0.004,0.0039,-0.0248,12.51,0.0063,2026-06-23 16:28:08
2070000,36,18779.17,31.25,0.24,14.7,0.004,0.0039,-0.025,11.75,0.006333,2026-06-23 16:28:09
2100000,36,18511.67,31.31,0.24,14.8,0.004,0.0039,-0.0252,11.84,0.006367,2026-06-23 16:28:11
2130000,36,18345.83,31.31,0.24,14.4,0.004,0.0039,-0.0252,11.73,0.0064,2026-06-23 16:28:12
2160000,36,18231.67,31.31,0.23,14.0,0.004,0.0039,-0.0252,12.34,0.006433,2026-06-23 16:28:14
2190000,36,18140.0,31.37,0.23,13.9,0.004,0.0039,-0.0255,12.31,0.006467,2026-06-23 16:28:15
2220000,36,18055.0,31.44,0.23,14.0,0.004,0.0039,-0.0258,12.85,0.0065,2026-06-23 16:28:17
2250000,36,17984.17,31.44,0.23,13.7,0.004,0.0039,-0.0258,12.03,0.006533,2026-06-23 16:28:18
2280000,36,17915.0,31.5,0.23,13.8,0.004,0.0039,-0.026,11.52,0.006567,2026-06-23 16:28:20
2310000,36,17858.33,31.5,0.22,13.7,0.004,0.0039,-0.026,11.53,0.0066,2026-06-23 16:28:21
2340000,36,17805.83,31.56,0.23,13.8,0.004,0.0039,-0.0262,11.9,0.006633,2026-06-23 16:28:23
2370000,36,17756.67,31.56,0.23,13.5,0.004,0.0039,-0.0262,12.42,0.006667,2026-06-23 16:28:24
2400000,36,17720.83,31.62,0.22,13.6,0.004,0.0039,-0.0265,11.26,0.0067,2026-06-23 16:28:26
2430000,36,17688.33,31.62,0.22,13.3,0.004,0.0039,-0.0265,11.14,0.006733,2026-06-23 16:28:28
2460000,36,17662.5,31.69,0.22,13.4,0.004,0.0039,-0.0268,11.41,0.006767,2026-06-23 16:28:29
2490000,36,17647.5,31.75,0.22,13.6,0.004,0.0039,-0.027,11.74,0.0068,2026-06-23 16:28:31
2520000,36,17637.5,31.69,0.22,13.6,0.004,0.0039,-0.0268,12.16,0.006833,2026-06-23 16:28:32
2550000,36,17640.0,31.75,0.22,13.3,0.004,0.0039,-0.027,11.96,0.006867,2026-06-23 16:28:34
2580000,36,17643.33,31.75,0.22,13.6,0.004,0.0039,-0.027,11.75,0.0069,2026-06-23 16:28:35
2610000,36,17654.17,31.81,0.22,13.6,0.004,0.0039,-0.0272,11.62,0.006933,2026-06-23 16:28:37
2640000,36,17685.0,31.81,0.22,13.4,0.004,0.0039,-0.0272,11.72,0.006967,2026-06-23 16:28:38
2670000,36,17739.17,31.81,0.23,13.8,0.004,0.0039,-0.0272,12.11,0.007,2026-06-23 16:28:40
2700000,36,17840.83,31.87,0.23,13.8,0.004,0.0039,-0.0275,11.17,0.007033,2026-06-23 16:28:41
2730000,36,18019.17,31.87,0.23,14.2,0.004,0.0039,-0.0275,12.22,0.007067,2026-06-23 16:28:43
2760000,36,18342.5,31.94,0.24,14.0,0.004,0.0039,-0.0278,11.56,0.0071,2026-06-23 16:28:44
2790000,36,18681.67,31.94,0.24,14.6,0.004,0.0039,-0.0278,11.7,0.007133,2026-06-23 16:28:46
2820000,36,18861.67,31.94,0.25,14.7,0.004,0.0039,-0.0278,11.59,0.007167,2026-06-23 16:28:47
2850000,36,18818.33,32.0,0.25,14.9,0.004,0.0039,-0.028,12.38,0.0072,2026-06-23 16:28:49
2880000,36,18780.83,32.0,0.25,14.6,0.004,0.0039,-0.028,11.89,0.007233,2026-06-23 16:28:50
2910000,36,18860.0,32.0,0.25,15.0,0.004,0.0039,-0.028,12.41,0.007267,2026-06-23 16:28:52
2940000,36,19130.0,32.0,0.26,15.0,0.004,0.0039,-0.028,12.3,0.0073,2026-06-23 16:28:53
2970000,36,19747.5,32.06,0.27,16.1,0.004,0.0039,-0.0282,12.25,0.007333,2026-06-23 16:28:55
3000000,36,20758.33,32.06,0.29,16.9,0.006,0.0058,-0.0282,11.97,0.007383,2026-06-23 16:28:56
3030000,36,21976.67,32.06,0.32,18.6,0.006,0.0058,-0.0282,11.72,0.007433,2026-06-23 16:28:58
3060000,36,22901.67,32.13,0.34,19.6,0.006,0.0058,-0.0285,12.19,0.007483,2026-06-23 16:28:59
3090000,36,23353.33,32.19,0.35,20.1,0.006,0.0058,-0.0288,11.89,0.007533,2026-06-23 16:29:01
3120000,36,23765.83,32.19,0.36,20.6,0.006,0.0058,-0.0288,12.35,0.007583,2026-06-23 16:29:02
3150000,36,24395.83,32.19,0.38,21.3,0.006,0.0058,-0.0288,12.3,0.007633,2026-06-23 16:29:04
3180000,36,25321.67,32.19,0.4,22.9,0.01,0.0097,-0.0288,12.36,0.007717,2026-06-23 16:29:05
3210000,36,25927.5,32.25,0.42,23.4,0.01,0.0097,-0.029,11.68,0.0078,2026-06-23 16:29:07
3240000,36,26334.17,32.25,0.43,23.8,0.01,0.0097,-0.029,12.58,0.007883,2026-06-23 16:29:08
3270000,36,26584.17,32.31,0.43,24.0,0.01,0.0097,-0.0292,11.82,0.007967,2026-06-23 16:29:10
3300000,36,27091.67,32.31,0.44,24.3,0.01,0.0097,-0.0292,11.43,0.00805,2026-06-23 16:29:11
3330000,36,27291.67,32.31,0.44,24.6,0.01,0.0097,-0.0292,12.13,0.008133,2026-06-23 16:29:13
3360000,36,27337.5,32.38,0.44,24.5,0.01,0.0097,-0.0295,12.1,0.008217,2026-06-23 16:29:14
3390000,36,27383.33,32.38,0.43,24.2,0.01,0.0097,-0.0295,12.16,0.0083,2026-06-23 16:29:16
3420000,36,27461.67,32.38,0.43,24.5,0.01,0.0097,-0.0295,12.4,0.008383,2026-06-23 16:29:17
3450000,36,27468.33,32.44,0.43,24.5,0.01,0.0097,-0.0298,11.66,0.008467,2026-06-23 16:29:19
3480000,36,27485.83,32.44,0.43,24.2,0.01,0.0097,-0.0298,12.25,0.00855,2026-06-23 16:29:20
3510000,36,27474.17,32.44,0.43,24.4,0.01,0.0097,-0.0298,12.52,0.008633,2026-06-23 16:29:22
3540000,36,27450.0,32.5,0.43,24.5,0.01,0.0097,-0.03,12.29,0.008717,2026-06-23 16:29:23
3570000,36,27485.83,32.5,0.43,24.1,0.01,0.0097,-0.03,12.28,0.0088,2026-06-23 16:29:25
3600000,36,27491.67,32.5,0.43,24.2,0.01,0.0097,-0.03,11.42,0.008883,2026-06-23 16:29:26
3630000,36,27485.0,32.5,0.42,24.2,0.01,0.0097,-0.03,11.58,0.008967,2026-06-23 16:29:28
3660000,36,27483.33,32.56,0.43,24.0,0.01,0.0097,-0.0302,11.64,0.00905,2026-06-23 16:29:29
3690000,36,27481.67,32.56,0.43,24.0,0.01,0.0097,-0.0302,12.06,0.009133,2026-06-23 16:29:31
3720000,36,27466.67,32.63,0.43,24.1,0.01,0.0097,-0.0305,12.24,0.009217,2026-06-23 16:29:32
3750000,36,27435.0,32.63,0.43,24.2,0.01,0.0097,-0.0305,12.15,0.0093,2026-06-23 16:29:34
3780000,36,27360.0,32.69,0.43,24.2,0.01,0.0097,-0.0308,11.68,0.009383,2026-06-23 16:29:36
3810000,36,27270.83,32.75,0.42,23.9,0.01,0.0097,-0.031,12.22,0.009467,2026-06-23 16:29:37
3840000,36,27315.83,32.75,0.42,24.0,0.01,0.0097,-0.031,11.68,0.00955,2026-06-23 16:29:39
3870000,36,27424.17,32.75,0.43,24.2,0.01,0.0097,-0.031,11.89,0.009633,2026-06-23 16:29:40
3900000,36,27520.0,32.75,0.43,24.1,0.01,0.0097,-0.031,11.78,0.009717,2026-06-23 16:29:42
3930000,36,27583.33,32.75,0.43,24.2,0.01,0.0097,-0.031,11.57,0.0098,2026-06-23 16:29:43
3960000,36,27626.67,32.81,0.43,24.2,0.01,0.0097,-0.0312,11.76,0.009883,2026-06-23 16:29:45
3990000,36,27654.17,32.81,0.43,24.2,0.01,0.0097,-0.0312,11.32,0.009967,2026-06-23 16:29:46
4020000,36,27674.17,32.81,0.43,24.3,0.01,0.0097,-0.0312,11.21,0.01005,2026-06-23 16:29:48
4050000,36,27537.5,32.88,0.42,24.1,0.01,0.0097,-0.0315,10.54,0.010133,2026-06-23 16:29:49
4080000,36,27080.83,32.88,0.42,23.8,0.01,0.0097,-0.0315,11.87,0.010217,2026-06-23 16:29:51
4110000,36,27290.83,32.94,0.43,24.0,0.01,0.0097,-0.0318,11.77,0.0103,2026-06-23 16:29:52
4140000,36,27374.17,32.94,0.42,24.1,0.01,0.0097,-0.0318,11.63,0.010383,2026-06-23 16:29:54
4170000,36,27411.67,33.0,0.42,23.9,0.01,0.0097,-0.032,12.31,0.010467,2026-06-23 16:29:55
4200000,36,27088.33,33.0,0.42,23.8,0.01,0.0097,-0.032,11.7,0.01055,2026-06-23 16:29:57
4230000,36,27495.0,33.06,0.42,24.0,0.01,0.0097,-0.0322,12.22,0.010633,2026-06-23 16:29:58
4260000,36,27615.0,33.06,0.42,24.2,0.01,0.0097,-0.0322,11.87,0.010717,2026-06-23 16:30:00
4290000,36,27519.17,33.06,0.42,23.8,0.01,0.0097,-0.0322,13.08,0.0108,2026-06-23 16:30:01
4320000,36,27607.5,33.13,0.42,24.2,0.01,0.0097,-0.0325,11.7,0.010883,2026-06-23 16:30:03
4350000,36,27710.83,33.13,0.42,24.4,0.01,0.0097,-0.0325,12.57,0.010967,2026-06-23 16:30:04
4380000,36,27848.33,33.19,0.42,24.1,0.01,0.0097,-0.0328,12.36,0.01105,2026-06-23 16:30:06
4410000,36,27852.5,33.19,0.43,24.1,0.01,0.0097,-0.0328,11.72,0.011133,2026-06-23 16:30:07
4440000,36,27853.33,33.25,0.36,24.3,0.01,0.0097,-0.033,11.92,0.011217,2026-06-23 16:30:09
4470000,36,27907.5,33.25,0.36,24.5,0.01,0.0097,-0.033,9.61,0.0113,2026-06-23 16:30:10
4500000,36,16491.67,33.25,0.38,24.6,0.01,0.0097,-0.033,8.52,0.011383,2026-06-23 16:30:12
4530000,36,16590.0,33.31,0.61,23.9,0.014,0.0135,-0.0332,7.48,0.0115,2026-06-23 16:30:13
4560000,36,16622.5,33.31,0.58,24.1,0.014,0.0135,-0.0332,8.25,0.011617,2026-06-23 16:30:15
4590000,36,16715.83,33.31,0.58,24.0,0.014,0.0135,-0.0332,7.69,0.011733,2026-06-23 16:30:16
4620000,36,25868.33,33.38,0.68,25.7,0.016,0.0155,-0.0335,1.34,0.011867,2026-06-23 16:30:18
4650000,36,16067.5,33.44,0.62,26.7,0.016,0.0155,-0.0338,9.19,0.012,2026-06-23 16:30:19
4680000,36,16158.33,33.44,0.59,26.7,0.016,0.0155,-0.0338,9.35,0.012133,2026-06-23 16:30:21
4710000,36,16216.67,33.5,0.58,27.0,0.016,0.0155,-0.034,9.07,0.012267,2026-06-23 16:30:22
4740000,36,16227.5,33.5,0.55,26.9,0.016,0.0155,-0.034,10.17,0.0124,2026-06-23 16:30:24
4770000,36,16250.83,33.5,0.52,26.8,0.014,0.0135,-0.034,9.62,0.012517,2026-06-23 16:30:25
4800000,36,16267.5,33.56,0.51,27.0,0.014,0.0135,-0.0342,8.7,0.012633,2026-06-23 16:30:27
4830000,36,16290.0,33.56,0.5,27.0,0.014,0.0135,-0.0342,9.76,0.01275,2026-06-23 16:30:28
4860000,36,16325.83,33.56,0.49,27.0,0.014,0.0135,-0.0342,9.29,0.012867,2026-06-23 16:30:30
4890000,36,16371.67,33.63,0.48,27.3,0.014,0.0135,-0.0345,9.24,0.012983,2026-06-23 16:30:31
4920000,36,16396.67,33.63,0.48,27.1,0.014,0.0135,-0.0345,9.67,0.0131,2026-06-23 16:30:33
4950000,36,16435.0,33.69,0.48,27.2,0.014,0.0135,-0.0348,9.99,0.013217,2026-06-23 16:30:34
4980000,36,16480.0,33.69,0.48,27.1,0.014,0.0135,-0.0348,9.09,0.013333,2026-06-23 16:30:36
5010000,36,16520.83,33.69,0.48,27.2,0.014,0.0135,-0.0348,9.65,0.01345,2026-06-23 16:30:37
5040000,36,16557.5,33.75,0.47,26.9,0.014,0.0135,-0.035,9.31,0.013567,2026-06-23 16:30:39
5070000,36,16518.33,33.75,0.47,26.8,0.014,0.0135,-0.035,9.22,0.013683,2026-06-23 16:30:40
5100000,36,16655.83,33.81,0.47,27.2,0.014,0.0135,-0.0352,8.97,0.0138,2026-06-23 16:30:42
5130000,36,16705.83,33.81,0.47,27.1,0.014,0.0135,-0.0352,8.93,0.013917,2026-06-23 16:30:44
5160000,36,16734.17,33.88,0.46,26.9,0.014,0.0135,-0.0355,9.3,0.014033,2026-06-23 16:30:45
5190000,36,16747.5,33.88,0.46,27.1,0.014,0.0135,-0.0355,11.97,0.01415,2026-06-23 16:30:47
5220000,36,23772.5,33.88,0.46,26.9,0.014,0.0135,-0.0355,12.43,0.014267,2026-06-23 16:30:48
5250000,36,23732.5,33.94,0.45,26.0,0.014,0.0135,-0.0358,12.02,0.014383,2026-06-23 16:30:50
5280000,36,23891.67,33.94,0.46,25.6,0.014,0.0135,-0.0358,8.28,0.0145,2026-06-23 16:30:51
5310000,36,23925.0,33.94,0.46,25.8,0.014,0.0135,-0.0358,8.34,0.014617,2026-06-23 16:30:53
5340000,36,23188.33,33.94,0.43,24.1,0.01,0.0096,-0.0358,8.02,0.0147,2026-06-23 16:30:54
5370000,36,21365.0,34.0,0.37,21.8,0.006,0.0058,-0.036,8.28,0.01475,2026-06-23 16:30:56
5400000,36,20687.5,34.0,0.38,20.5,0.006,0.0058,-0.036,9.16,0.0148,2026-06-23 16:30:57
5430000,36,20445.83,34.0,0.37,20.0,0.006,0.0058,-0.036,6.68,0.01485,2026-06-23 16:30:59
5460000,36,19915.83,34.06,0.35,19.1,0.006,0.0058,-0.0362,8.48,0.0149,2026-06-23 16:31:00
5490000,36,20046.67,34.06,0.36,19.0,0.006,0.0058,-0.0362,9.58,0.01495,2026-06-23 16:31:02
5520000,36,20330.83,34.13,0.36,19.4,0.006,0.0058,-0.0365,8.35,0.015,2026-06-23 16:31:03
5550000,36,19279.17,34.19,0.53,20.0,0.01,0.0096,-0.0368,8.0,0.015083,2026-06-23 16:31:05
5580000,36,20660.83,34.19,0.49,20.8,0.01,0.0096,-0.0368,8.61,0.015167,2026-06-23 16:31:06
5610000,36,20132.5,34.25,0.45,20.1,0.01,0.0096,-0.037,8.7,0.01525,2026-06-23 16:31:08
5640000,36,18531.67,34.19,0.4,18.2,0.006,0.0058,-0.0368,8.14,0.0153,2026-06-23 16:31:09
5670000,36,17695.83,34.25,0.38,17.4,0.006,0.0058,-0.037,8.41,0.01535,2026-06-23 16:31:11
5700000,36,18547.5,34.31,0.33,18.5,0.006,0.0058,-0.0372,8.31,0.0154,2026-06-23 16:31:12
5730000,36,21157.5,34.25,0.34,20.7,0.006,0.0058,-0.037,8.46,0.01545,2026-06-23 16:31:14
5760000,36,22848.33,34.31,0.38,23.1,0.01,0.0096,-0.0372,7.55,0.015533,2026-06-23 16:31:15
5790000,36,22210.83,34.31,0.38,23.2,0.01,0.0096,-0.0372,8.45,0.015617,2026-06-23 16:31:17
5820000,36,20369.17,34.38,0.37,22.4,0.006,0.0058,-0.0375,7.39,0.015667,2026-06-23 16:31:18
5850000,36,21225.0,34.38,0.33,20.8,0.006,0.0058,-0.0375,8.94,0.015717,2026-06-23 16:31:20
5880000,36,20275.83,34.38,0.3,18.9,0.006,0.0058,-0.0375,8.48,0.015767,2026-06-23 16:31:21
5910000,36,18735.83,34.38,0.26,16.8,0.004,0.0038,-0.0375,9.72,0.0158,2026-06-23 16:31:23
5940000,36,16314.17,34.44,0.28,15.4,0.004,0.0038,-0.0378,8.72,0.015833,2026-06-23 16:31:24
5970000,36,13286.67,34.44,0.27,14.2,0.004,0.0038,-0.0378,4.51,0.015867,2026-06-23 16:31:26
6000000,36,14262.5,34.44,0.3,14.6,0.004,0.0038,-0.0378,8.31,0.0159,2026-06-23 16:31:27
6030000,36,17142.5,34.5,0.3,14.6,0.004,0.0038,-0.038,33.86,0.015933,2026-06-23 16:31:29
6060000,36,16567.5,34.5,0.32,14.3,0.004,0.0038,-0.038,7.18,0.015967,2026-06-23 16:31:30
6090000,36,16255.83,34.5,0.3,13.7,0.004,0.0038,-0.038,7.87,0.016,2026-06-23 16:31:32
6120000,36,16043.33,34.5,0.3,13.1,0.004,0.0038,-0.038,31.88,0.016033,2026-06-23 16:31:33
6150000,36,16306.67,34.56,0.28,13.3,0.004,0.0038,-0.0382,16.34,0.016067,2026-06-23 16:31:35
6180000,36,15587.5,34.56,0.33,13.3,0.004,0.0038,-0.0382,5.4,0.0161,2026-06-23 16:31:36
6210000,36,8814.17,34.56,0.32,12.9,0.004,0.0038,-0.0382,5.75,0.016133,2026-06-23 16:31:38
6240000,36,9897.5,34.63,0.24,12.9,0.004,0.0038,-0.0385,8.19,0.016167,2026-06-23 16:31:39
6270000,36,13278.33,34.63,0.24,13.1,0.004,0.0038,-0.0385,3.89,0.0162,2026-06-23 16:31:41
6300000,36,11644.17,34.63,0.25,12.7,0.004,0.0038,-0.0385,7.47,0.016233,2026-06-23 16:31:42
6330000,36,13190.83,34.69,0.25,12.7,0.004,0.0038,-0.0388,7.18,0.016267,2026-06-23 16:31:44
6360000,36,12950.0,34.69,0.25,12.6,0.004,0.0038,-0.0388,7.25,0.0163,2026-06-23 16:31:45
6390000,36,12946.67,34.69,0.24,12.3,0.004,0.0038,-0.0388,7.28,0.016333,2026-06-23 16:31:47
6420000,36,12838.33,34.69,0.24,12.7,0.004,0.0038,-0.0388,6.91,0.016367,2026-06-23 16:31:48
6450000,36,12958.33,34.69,0.24,12.4,0.004,0.0038,-0.0388,7.65,0.0164,2026-06-23 16:31:50
6480000,36,12787.5,34.75,0.24,12.4,0.004,0.0038,-0.039,7.8,0.016433,2026-06-23 16:31:52
6510000,36,12853.33,34.75,0.24,12.2,0.004,0.0038,-0.039,7.38,0.016467,2026-06-23 16:31:53
6540000,36,12395.83,34.75,0.24,12.2,0.004,0.0038,-0.039,7.2,0.0165,2026-06-23 16:31:55
6570000,36,12669.17,34.75,0.24,12.3,0.004,0.0038,-0.039,7.5,0.016533,2026-06-23 16:31:56
6600000,36,12518.33,34.81,0.23,11.7,0.004,0.0038,-0.0392,7.54,0.016567,2026-06-23 16:31:58
6630000,36,12407.5,34.81,0.23,11.9,0.004,0.0038,-0.0392,7.79,0.0166,2026-06-23 16:31:59
6660000,36,12318.33,34.81,0.23,11.9,0.004,0.0038,-0.0392,7.17,0.016633,2026-06-23 16:32:01
6690000,36,12293.33,34.81,0.22,11.7,0.004,0.0038,-0.0392,7.76,0.016667,2026-06-23 16:32:02
6720000,36,12269.17,34.81,0.22,11.8,0.004,0.0038,-0.0392,7.6,0.0167,2026-06-23 16:32:04
6750000,36,12237.5,34.88,0.22,11.7,0.004,0.0038,-0.0395,7.64,0.016733,2026-06-23 16:32:05
6780000,36,12335.83,34.88,0.22,11.7,0.004,0.0038,-0.0395,7.68,0.016767,2026-06-23 16:32:07
6810000,36,12361.67,34.88,0.22,11.7,0.004,0.0038,-0.0395,7.43,0.0168,2026-06-23 16:32:08
6840000,36,12315.0,34.88,0.22,11.5,0.004,0.0038,-0.0395,7.57,0.016833,2026-06-23 16:32:10
6870000,36,12271.67,34.88,0.22,11.4,0.004,0.0038,-0.0395,7.12,0.016867,2026-06-23 16:32:11
6900000,36,12235.83,34.94,0.22,11.4,0.004,0.0038,-0.0398,7.59,0.0169,2026-06-23 16:32:13
6930000,36,12210.0,34.94,0.21,11.5,0.004,0.0038,-0.0398,7.55,0.016933,2026-06-23 16:32:14
