timestamp_ms,tilt_setting_deg,lux,temp_c,voltage_v,current_ma,power_w,power_corrected_w,temp_correction_pct,tilt_measured_deg,cumulative_wh,system_time
510000,13,34620.0,40.88,0.22,17.8,0.004,0.0037,-0.0635,7.13,0.00435,2026-06-22 09:48:59
540000,13,34600.0,40.88,0.22,17.6,0.004,0.0037,-0.0635,2.6,0.004383,2026-06-22 09:49:01
570000,13,34674.16,40.94,0.2,15.7,0.004,0.0037,-0.0638,8.12,0.004417,2026-06-22 09:49:02
600000,13,34056.66,41.0,0.18,14.9,0.004,0.0037,-0.064,5.45,0.00445,2026-06-22 09:49:04
630000,13,34312.5,41.0,0.16,13.2,0.004,0.0037,-0.064,4.12,0.004483,2026-06-22 09:49:05
660000,13,34276.66,41.06,0.17,14.2,0.004,0.0037,-0.0642,3.34,0.004517,2026-06-22 09:49:07
690000,13,34525.83,41.06,0.15,12.3,0.004,0.0037,-0.0642,5.48,0.00455,2026-06-22 09:49:08
720000,13,34609.16,41.13,0.13,11.0,0.0,0.0,-0.0645,6.38,0.00455,2026-06-22 09:49:10
750000,13,34333.33,41.19,0.12,10.6,0.0,0.0,-0.0648,6.83,0.00455,2026-06-22 09:49:11
780000,13,34016.66,41.19,0.48,36.5,0.016,0.015,-0.0648,8.46,0.004683,2026-06-22 09:49:13
810000,13,33957.5,41.25,0.45,34.5,0.016,0.015,-0.065,15.41,0.004817,2026-06-22 09:49:14
840000,13,34205.83,41.31,0.32,25.2,0.006,0.0056,-0.0652,13.13,0.004867,2026-06-22 09:49:16
870000,13,33876.66,41.31,0.48,36.4,0.016,0.015,-0.0652,13.12,0.005,2026-06-22 09:49:17
900000,13,33888.33,41.31,0.48,36.8,0.016,0.015,-0.0652,13.22,0.005133,2026-06-22 09:49:19
930000,13,33880.0,41.38,0.47,36.7,0.016,0.015,-0.0655,13.19,0.005267,2026-06-22 09:49:20
960000,13,33896.66,41.38,0.47,36.5,0.016,0.015,-0.0655,13.55,0.0054,2026-06-22 09:49:22
990000,13,33859.16,41.38,0.47,36.3,0.016,0.015,-0.0655,13.37,0.005533,2026-06-22 09:49:23
1020000,13,33789.16,41.44,0.47,36.1,0.016,0.0149,-0.0658,13.27,0.005667,2026-06-22 09:49:25
1050000,13,33760.0,41.5,0.47,36.3,0.016,0.0149,-0.066,13.32,0.0058,2026-06-22 09:49:26
1080000,13,33670.83,41.5,0.47,36.3,0.016,0.0149,-0.066,13.97,0.005933,2026-06-22 09:49:28
1110000,13,33665.83,41.56,0.47,36.0,0.016,0.0149,-0.0662,13.42,0.006067,2026-06-22 09:49:29
1140000,13,33645.0,41.63,0.47,36.1,0.016,0.0149,-0.0665,13.51,0.0062,2026-06-22 09:49:31
1170000,13,33615.0,41.63,0.47,36.1,0.016,0.0149,-0.0665,13.7,0.006333,2026-06-22 09:49:32
1200000,13,33645.83,41.63,0.47,36.0,0.016,0.0149,-0.0665,13.63,0.006467,2026-06-22 09:49:34
1230000,13,33631.66,41.69,0.47,35.7,0.016,0.0149,-0.0668,13.97,0.0066,2026-06-22 09:49:35
1260000,13,33620.83,41.75,0.47,36.1,0.016,0.0149,-0.067,13.69,0.006733,2026-06-22 09:49:37
1290000,13,33610.83,41.81,0.47,35.8,0.016,0.0149,-0.0672,13.46,0.006867,2026-06-22 09:49:38
1320000,13,33524.16,41.81,0.47,36.0,0.016,0.0149,-0.0672,13.67,0.007,2026-06-22 09:49:40
1350000,13,33424.16,41.88,0.46,35.9,0.016,0.0149,-0.0675,14.01,0.007133,2026-06-22 09:49:41
1380000,13,32885.0,41.81,0.46,35.0,0.016,0.0149,-0.0672,14.4,0.007267,2026-06-22 09:49:43
1410000,13,32970.0,41.81,0.46,35.3,0.016,0.0149,-0.0672,13.43,0.0074,2026-06-22 09:49:45
1440000,13,32586.67,41.88,0.46,35.2,0.016,0.0149,-0.0675,14.27,0.007533,2026-06-22 09:49:46
1470000,13,32610.83,41.88,0.46,35.2,0.016,0.0149,-0.0675,13.97,0.007667,2026-06-22 09:49:48
1500000,13,33453.33,41.94,0.47,35.7,0.016,0.0149,-0.0678,13.93,0.0078,2026-06-22 09:49:49
1530000,13,33652.5,42.0,0.47,36.2,0.016,0.0149,-0.068,14.13,0.007933,2026-06-22 09:49:51
1560000,13,33733.33,42.0,0.47,36.0,0.016,0.0149,-0.068,14.16,0.008067,2026-06-22 09:49:52
1590000,13,33743.33,42.06,0.47,35.9,0.016,0.0149,-0.0682,14.08,0.0082,2026-06-22 09:49:54
1620000,13,33739.16,42.06,0.47,36.3,0.016,0.0149,-0.0682,14.11,0.008333,2026-06-22 09:49:55
1650000,13,33803.33,42.13,0.47,36.1,0.016,0.0149,-0.0685,14.01,0.008467,2026-06-22 09:49:57
1680000,13,33867.5,42.19,0.47,36.3,0.016,0.0149,-0.0688,14.04,0.0086,2026-06-22 09:49:58
1710000,13,33892.5,42.25,0.47,36.3,0.016,0.0149,-0.069,14.12,0.008733,2026-06-22 09:50:00
1740000,13,33969.16,42.25,0.48,36.3,0.016,0.0149,-0.069,14.2,0.008867,2026-06-22 09:50:01
1770000,13,33960.83,42.31,0.48,36.4,0.016,0.0149,-0.0692,13.64,0.009,2026-06-22 09:50:03
1800000,13,34043.33,42.31,0.48,36.3,0.016,0.0149,-0.0692,14.17,0.009133,2026-06-22 09:50:04
1830000,13,34097.5,42.38,0.47,36.2,0.016,0.0149,-0.0695,13.73,0.009267,2026-06-22 09:50:06
1860000,13,34120.83,42.38,0.48,36.6,0.016,0.0149,-0.0695,14.03,0.0094,2026-06-22 09:50:07
1890000,13,34195.83,42.44,0.48,36.6,0.016,0.0149,-0.0698,14.4,0.009533,2026-06-22 09:50:09
1920000,13,34287.5,42.5,0.48,36.6,0.016,0.0149,-0.07,13.91,0.009667,2026-06-22 09:50:10
1950000,13,34327.5,42.5,0.48,36.6,0.016,0.0149,-0.07,13.87,0.0098,2026-06-22 09:50:12
1980000,13,34430.83,42.56,0.48,36.6,0.016,0.0149,-0.0702,14.26,0.009933,2026-06-22 09:50:13
2010000,13,34451.66,42.56,0.48,36.6,0.016,0.0149,-0.0702,13.74,0.010067,2026-06-22 09:50:15
2040000,13,34497.5,42.56,0.48,36.5,0.016,0.0149,-0.0702,14.24,0.0102,2026-06-22 09:50:16
2070000,13,34475.83,42.63,0.48,36.5,0.016,0.0149,-0.0705,13.7,0.010333,2026-06-22 09:50:18
2100000,13,34505.0,42.63,0.48,36.5,0.016,0.0149,-0.0705,13.84,0.010467,2026-06-22 09:50:19
2130000,13,34520.0,42.69,0.48,36.5,0.016,0.0149,-0.0708,14.05,0.0106,2026-06-22 09:50:21
2160000,13,34504.16,42.75,0.48,36.8,0.016,0.0149,-0.071,13.98,0.010733,2026-06-22 09:50:22
2190000,13,34536.66,42.75,0.48,36.8,0.016,0.0149,-0.071,14.24,0.010867,2026-06-22 09:50:24
2220000,13,34580.0,42.75,0.48,36.6,0.016,0.0149,-0.071,14.27,0.011,2026-06-22 09:50:25
2250000,13,34506.66,42.81,0.48,36.3,0.016,0.0149,-0.0712,14.31,0.011133,2026-06-22 09:50:27
2280000,13,34496.66,42.81,0.47,36.6,0.016,0.0149,-0.0712,14.48,0.011267,2026-06-22 09:50:28
2310000,13,34460.0,42.88,0.48,36.5,0.016,0.0149,-0.0715,14.18,0.0114,2026-06-22 09:50:30
2340000,13,34428.33,42.88,0.48,36.2,0.016,0.0149,-0.0715,14.03,0.011533,2026-06-22 09:50:31
2370000,13,34348.33,42.88,0.47,35.9,0.016,0.0149,-0.0715,14.09,0.011667,2026-06-22 09:50:33
2400000,13,34295.0,42.88,0.47,36.3,0.016,0.0149,-0.0715,14.32,0.0118,2026-06-22 09:50:34
2430000,13,34294.16,42.88,0.47,35.9,0.016,0.0149,-0.0715,14.39,0.011933,2026-06-22 09:50:36
2460000,13,34283.33,42.94,0.47,36.0,0.016,0.0149,-0.0718,14.26,0.012067,2026-06-22 09:50:38
2490000,13,34203.33,42.88,0.47,35.4,0.016,0.0149,-0.0715,14.05,0.0122,2026-06-22 09:50:39
2520000,13,34252.5,42.88,0.47,36.1,0.016,0.0149,-0.0715,14.01,0.012333,2026-06-22 09:50:41
2550000,13,34346.66,42.94,0.47,35.8,0.016,0.0149,-0.0718,14.16,0.012467,2026-06-22 09:50:42
2580000,13,34450.83,42.94,0.47,35.9,0.016,0.0149,-0.0718,13.96,0.0126,2026-06-22 09:50:44
2610000,13,34506.66,42.94,0.47,36.0,0.016,0.0149,-0.0718,13.92,0.012733,2026-06-22 09:50:45
2640000,13,34505.0,43.0,0.47,35.9,0.016,0.0148,-0.072,14.42,0.012867,2026-06-22 09:50:47
2670000,13,34605.0,43.0,0.47,35.8,0.016,0.0148,-0.072,13.99,0.013,2026-06-22 09:50:48
2700000,13,34585.0,43.06,0.47,36.3,0.016,0.0148,-0.0722,14.08,0.013133,2026-06-22 09:50:50
2730000,13,34680.83,43.06,0.47,36.0,0.016,0.0148,-0.0722,14.4,0.013267,2026-06-22 09:50:51
2760000,13,34667.5,43.13,0.47,36.2,0.016,0.0148,-0.0725,14.06,0.0134,2026-06-22 09:50:53
2790000,13,34672.5,43.13,0.47,36.0,0.016,0.0148,-0.0725,14.1,0.013533,2026-06-22 09:50:54
2820000,13,34715.0,43.19,0.47,35.7,0.016,0.0148,-0.0728,14.22,0.013667,2026-06-22 09:50:56
2850000,13,34681.66,43.19,0.46,35.7,0.016,0.0148,-0.0728,14.23,0.0138,2026-06-22 09:50:57
2880000,13,34630.83,43.25,0.47,35.9,0.016,0.0148,-0.073,14.07,0.013933,2026-06-22 09:50:59
2910000,13,34626.66,43.25,0.46,35.5,0.016,0.0148,-0.073,14.64,0.014067,2026-06-22 09:51:00
2940000,13,34573.33,43.25,0.47,35.9,0.016,0.0148,-0.073,14.17,0.0142,2026-06-22 09:51:02
2970000,13,34575.0,43.31,0.46,35.6,0.016,0.0148,-0.0732,14.02,0.014333,2026-06-22 09:51:03
3000000,13,34631.66,43.31,0.46,35.5,0.016,0.0148,-0.0732,13.95,0.014467,2026-06-22 09:51:05
3030000,13,34629.16,43.31,0.46,35.2,0.016,0.0148,-0.0732,14.08,0.0146,2026-06-22 09:51:06
3060000,13,34585.0,43.31,0.46,35.3,0.016,0.0148,-0.0732,14.24,0.014733,2026-06-22 09:51:08
3090000,13,34586.66,43.38,0.46,34.9,0.016,0.0148,-0.0735,13.91,0.014867,2026-06-22 09:51:09
3120000,13,34534.16,43.38,0.46,35.2,0.016,0.0148,-0.0735,14.16,0.015,2026-06-22 09:51:11
3150000,13,34558.33,43.44,0.46,34.8,0.016,0.0148,-0.0738,14.3,0.015133,2026-06-22 09:51:12
3180000,13,34472.5,43.44,0.46,34.7,0.016,0.0148,-0.0738,14.18,0.015267,2026-06-22 09:51:14
3210000,13,34382.5,43.5,0.45,34.6,0.016,0.0148,-0.074,13.97,0.0154,2026-06-22 09:51:15
3240000,13,34215.83,43.5,0.45,34.1,0.016,0.0148,-0.074,14.1,0.015533,2026-06-22 09:51:17
3270000,13,34097.5,43.56,0.44,34.2,0.016,0.0148,-0.0742,14.16,0.015667,2026-06-22 09:51:18
3300000,13,34095.83,43.63,0.44,34.0,0.016,0.0148,-0.0745,13.98,0.0158,2026-06-22 09:51:20
3330000,13,34000.83,43.63,0.44,33.8,0.016,0.0148,-0.0745,14.25,0.015933,2026-06-22 09:51:21
3360000,13,34033.33,43.63,0.44,33.8,0.016,0.0148,-0.0745,13.72,0.016067,2026-06-22 09:51:23
3390000,13,34049.16,43.69,0.44,33.7,0.016,0.0148,-0.0748,14.21,0.0162,2026-06-22 09:51:24
3420000,13,34035.0,43.69,0.44,33.6,0.016,0.0148,-0.0748,14.14,0.016333,2026-06-22 09:51:26
3450000,13,34018.33,43.75,0.44,33.7,0.014,0.013,-0.075,14.16,0.01645,2026-06-22 09:51:27
3480000,13,33904.16,43.81,0.43,33.3,0.014,0.0129,-0.0752,13.94,0.016567,2026-06-22 09:51:29
3510000,13,33867.5,43.81,0.43,33.2,0.014,0.0129,-0.0752,14.13,0.016683,2026-06-22 09:51:30
3540000,13,33771.66,43.88,0.43,32.7,0.014,0.0129,-0.0755,14.32,0.0168,2026-06-22 09:51:32
3570000,13,33595.0,43.88,0.42,32.7,0.014,0.0129,-0.0755,14.14,0.016917,2026-06-22 09:51:34
3600000,13,33493.33,43.88,0.42,32.2,0.014,0.0129,-0.0755,14.25,0.017033,2026-06-22 09:51:35
3630000,13,33435.0,43.88,0.42,31.9,0.014,0.0129,-0.0755,14.42,0.01715,2026-06-22 09:51:37
3660000,13,33302.5,43.88,0.42,32.1,0.014,0.0129,-0.0755,14.4,0.017267,2026-06-22 09:51:38
3690000,13,33312.5,43.88,0.42,32.0,0.014,0.0129,-0.0755,14.32,0.017383,2026-06-22 09:51:40
3720000,13,33327.5,43.88,0.41,31.7,0.014,0.0129,-0.0755,14.48,0.0175,2026-06-22 09:51:41
3750000,13,33447.5,43.81,0.41,31.7,0.014,0.0129,-0.0752,14.27,0.017617,2026-06-22 09:51:43
3780000,13,33374.16,43.81,0.41,31.5,0.014,0.0129,-0.0752,14.06,0.017733,2026-06-22 09:51:44
3810000,13,33518.33,43.81,0.41,31.7,0.014,0.0129,-0.0752,14.38,0.01785,2026-06-22 09:51:46
3840000,13,33548.33,43.88,0.41,31.3,0.014,0.0129,-0.0755,14.1,0.017967,2026-06-22 09:51:47
3870000,13,33572.5,43.88,0.41,31.3,0.014,0.0129,-0.0755,14.01,0.018083,2026-06-22 09:51:49
3900000,13,33690.83,43.88,0.4,31.2,0.014,0.0129,-0.0755,13.83,0.0182,2026-06-22 09:51:50
3930000,13,33768.33,43.94,0.4,31.0,0.014,0.0129,-0.0758,14.15,0.018317,2026-06-22 09:51:52
3960000,13,33813.33,43.94,0.4,30.8,0.014,0.0129,-0.0758,14.03,0.018433,2026-06-22 09:51:53
3990000,13,33895.83,43.94,0.4,30.8,0.014,0.0129,-0.0758,14.06,0.01855,2026-06-22 09:51:55
4020000,13,33955.83,43.94,0.4,30.6,0.014,0.0129,-0.0758,13.86,0.018667,2026-06-22 09:51:56
4050000,13,33928.33,43.94,0.4,30.5,0.014,0.0129,-0.0758,14.3,0.018783,2026-06-22 09:51:58
4080000,13,34055.83,43.94,0.4,30.6,0.014,0.0129,-0.0758,13.99,0.0189,2026-06-22 09:51:59
4110000,13,33897.5,43.88,0.39,30.4,0.014,0.0129,-0.0755,13.75,0.019017,2026-06-22 09:52:01
4140000,13,33938.33,43.88,0.39,30.2,0.014,0.0129,-0.0755,14.14,0.019133,2026-06-22 09:52:02
4170000,13,33880.0,43.94,0.39,29.9,0.014,0.0129,-0.0758,14.17,0.01925,2026-06-22 09:52:04
4200000,13,33832.5,43.94,0.39,29.7,0.014,0.0129,-0.0758,14.19,0.019367,2026-06-22 09:52:05
4230000,13,33783.33,43.94,0.38,29.5,0.01,0.0092,-0.0758,14.31,0.01945,2026-06-22 09:52:07
4260000,13,33795.0,43.94,0.38,29.3,0.01,0.0092,-0.0758,13.84,0.019533,2026-06-22 09:52:08
4290000,13,33685.83,44.0,0.38,29.1,0.01,0.0092,-0.076,14.35,0.019617,2026-06-22 09:52:10
4320000,13,33683.33,44.0,0.37,29.1,0.01,0.0092,-0.076,14.39,0.0197,2026-06-22 09:52:11
4350000,13,33621.66,44.0,0.37,28.6,0.01,0.0092,-0.076,14.56,0.019783,2026-06-22 09:52:13
4380000,13,33552.5,44.0,0.37,28.7,0.01,0.0092,-0.076,14.3,0.019867,2026-06-22 09:52:14
4410000,13,33568.33,44.06,0.36,28.1,0.01,0.0092,-0.0762,14.33,0.01995,2026-06-22 09:52:16
4440000,13,33565.83,44.06,0.36,28.2,0.01,0.0092,-0.0762,14.22,0.020033,2026-06-22 09:52:17
4470000,13,33555.83,44.06,0.36,28.2,0.01,0.0092,-0.0762,14.23,0.020117,2026-06-22 09:52:19
4500000,13,33591.66,44.06,0.36,27.8,0.01,0.0092,-0.0762,14.23,0.0202,2026-06-22 09:52:20
4530000,13,33546.66,44.0,0.36,28.0,0.01,0.0092,-0.076,13.93,0.020283,2026-06-22 09:52:22
4560000,13,33620.0,44.06,0.36,27.6,0.01,0.0092,-0.0762,14.34,0.020367,2026-06-22 09:52:23
4590000,13,33683.33,44.0,0.36,27.5,0.01,0.0092,-0.076,14.07,0.02045,2026-06-22 09:52:25
4620000,13,33765.83,44.06,0.36,27.6,0.01,0.0092,-0.0762,14.12,0.020533,2026-06-22 09:52:27
4650000,13,33715.83,44.06,0.36,27.2,0.01,0.0092,-0.0762,14.03,0.020617,2026-06-22 09:52:28
4680000,13,33636.66,44.06,0.36,27.3,0.01,0.0092,-0.0762,14.47,0.0207,2026-06-22 09:52:30
4710000,13,33520.83,44.06,0.35,26.8,0.01,0.0092,-0.0762,13.92,0.020783,2026-06-22 09:52:31
4740000,13,33441.66,44.06,0.34,26.6,0.01,0.0092,-0.0762,14.01,0.020867,2026-06-22 09:52:33
4770000,13,33404.16,44.06,0.34,26.6,0.01,0.0092,-0.0762,14.01,0.02095,2026-06-22 09:52:34
4800000,13,33328.33,44.06,0.34,26.6,0.01,0.0092,-0.0762,14.12,0.021033,2026-06-22 09:52:36
4830000,13,33305.83,44.06,0.34,26.0,0.01,0.0092,-0.0762,13.93,0.021117,2026-06-22 09:52:37
4860000,13,33278.33,44.0,0.34,25.8,0.01,0.0092,-0.076,14.12,0.0212,2026-06-22 09:52:39
4890000,13,33298.33,44.06,0.33,26.1,0.01,0.0092,-0.0762,14.21,0.021283,2026-06-22 09:52:40
4920000,13,33320.0,44.06,0.33,26.1,0.01,0.0092,-0.0762,14.13,0.021367,2026-06-22 09:52:42
4950000,13,33281.66,44.06,0.33,25.6,0.01,0.0092,-0.0762,14.41,0.02145,2026-06-22 09:52:43
4980000,13,33228.33,44.13,0.33,25.3,0.01,0.0092,-0.0765,14.2,0.021533,2026-06-22 09:52:45
5010000,13,33015.0,44.13,0.32,25.0,0.006,0.0055,-0.0765,14.25,0.021583,2026-06-22 09:52:46
5040000,13,32755.83,44.13,0.32,24.7,0.006,0.0055,-0.0765,14.05,0.021633,2026-06-22 09:52:48
5070000,13,32380.0,44.13,0.31,24.2,0.006,0.0055,-0.0765,14.08,0.021683,2026-06-22 09:52:49
5100000,13,32001.67,44.13,0.3,23.4,0.006,0.0055,-0.0765,14.15,0.021733,2026-06-22 09:52:51
5130000,13,31550.0,44.13,0.3,23.3,0.006,0.0055,-0.0765,13.97,0.021783,2026-06-22 09:52:52
5160000,13,31085.83,44.13,0.29,22.9,0.006,0.0055,-0.0765,14.19,0.021833,2026-06-22 09:52:54
5190000,13,30570.83,44.19,0.29,22.5,0.006,0.0055,-0.0768,14.15,0.021883,2026-06-22 09:52:55
5220000,13,30144.17,44.19,0.28,21.8,0.006,0.0055,-0.0768,14.18,0.021933,2026-06-22 09:52:57
5250000,13,29760.83,44.19,0.28,21.6,0.006,0.0055,-0.0768,14.59,0.021983,2026-06-22 09:52:58
5280000,13,29455.0,44.19,0.27,21.2,0.006,0.0055,-0.0768,14.14,0.022033,2026-06-22 09:53:00
5310000,13,29298.33,44.19,0.26,21.2,0.006,0.0055,-0.0768,14.3,0.022083,2026-06-22 09:53:01
5340000,13,29180.0,44.19,0.26,20.9,0.006,0.0055,-0.0768,14.17,0.022133,2026-06-22 09:53:03
5370000,13,29202.5,44.25,0.26,20.8,0.006,0.0055,-0.077,14.88,0.022183,2026-06-22 09:53:04
5400000,13,29198.33,44.25,0.26,20.5,0.006,0.0055,-0.077,14.04,0.022233,2026-06-22 09:53:06
5430000,13,29243.33,44.25,0.26,20.5,0.006,0.0055,-0.077,14.12,0.022283,2026-06-22 09:53:07
5460000,13,29354.17,44.25,0.26,20.6,0.006,0.0055,-0.077,14.36,0.022333,2026-06-22 09:53:09
5490000,13,29541.67,44.25,0.26,20.4,0.006,0.0055,-0.077,14.54,0.022383,2026-06-22 09:53:10
5520000,13,29750.83,44.31,0.26,20.4,0.006,0.0055,-0.0772,14.66,0.022433,2026-06-22 09:53:12
5550000,13,30075.0,44.25,0.26,20.5,0.006,0.0055,-0.077,14.18,0.022483,2026-06-22 09:53:13
5580000,13,30364.17,44.31,0.26,20.5,0.006,0.0055,-0.0772,14.6,0.022533,2026-06-22 09:53:15
5610000,13,30614.17,44.31,0.26,20.7,0.006,0.0055,-0.0772,14.35,0.022583,2026-06-22 09:53:16
5640000,13,30860.0,44.31,0.26,20.7,0.006,0.0055,-0.0772,13.94,0.022633,2026-06-22 09:53:18
5670000,13,31037.5,44.31,0.26,20.5,0.006,0.0055,-0.0772,14.39,0.022683,2026-06-22 09:53:19
5700000,13,31137.5,44.31,0.26,20.4,0.006,0.0055,-0.0772,14.27,0.022733,2026-06-22 09:53:21
5730000,13,31132.5,44.38,0.26,20.3,0.006,0.0055,-0.0775,14.04,0.022783,2026-06-22 09:53:23
5760000,13,31055.83,44.31,0.26,20.1,0.006,0.0055,-0.0772,14.4,0.022833,2026-06-22 09:53:24
5790000,13,30880.0,44.31,0.25,20.1,0.006,0.0055,-0.0772,14.24,0.022883,2026-06-22 09:53:26
5820000,13,30623.33,44.25,0.25,19.6,0.004,0.0037,-0.077,13.96,0.022917,2026-06-22 09:53:27
5850000,13,30394.17,44.31,0.25,19.6,0.004,0.0037,-0.0772,14.55,0.02295,2026-06-22 09:53:29
5880000,13,30132.5,44.31,0.24,18.9,0.004,0.0037,-0.0772,14.28,0.022983,2026-06-22 09:53:30
5910000,13,29776.67,44.31,0.24,19.0,0.004,0.0037,-0.0772,14.42,0.023017,2026-06-22 09:53:32
5940000,13,29546.67,44.31,0.23,18.5,0.004,0.0037,-0.0772,14.13,0.02305,2026-06-22 09:53:33
5970000,13,29426.67,44.31,0.23,18.4,0.004,0.0037,-0.0772,14.47,0.023083,2026-06-22 09:53:35
6000000,13,29520.0,44.31,0.23,18.4,0.004,0.0037,-0.0772,14.39,0.023117,2026-06-22 09:53:36
6030000,13,29733.33,44.31,0.23,18.3,0.004,0.0037,-0.0772,14.43,0.02315,2026-06-22 09:53:38
6060000,13,29963.33,44.31,0.23,18.5,0.004,0.0037,-0.0772,14.47,0.023183,2026-06-22 09:53:39
6090000,13,30128.33,44.31,0.23,18.1,0.004,0.0037,-0.0772,14.38,0.023217,2026-06-22 09:53:41
6120000,13,30255.0,44.38,0.23,18.4,0.004,0.0037,-0.0775,14.32,0.02325,2026-06-22 09:53:42
6150000,13,30590.83,44.31,0.23,18.0,0.004,0.0037,-0.0772,14.59,0.023283,2026-06-22 09:53:44
6180000,13,30020.83,44.38,0.22,17.7,0.004,0.0037,-0.0775,14.45,0.023317,2026-06-22 09:53:45
6210000,13,27153.33,44.38,0.2,15.7,0.004,0.0037,-0.0775,14.62,0.02335,2026-06-22 09:53:47
6240000,13,23252.5,44.38,0.17,13.7,0.004,0.0037,-0.0775,14.5,0.023383,2026-06-22 09:53:48
6270000,13,22710.0,44.38,0.16,13.1,0.004,0.0037,-0.0775,14.39,0.023417,2026-06-22 09:53:50
6300000,13,14179.17,44.38,0.09,8.1,0.0,0.0,-0.0775,14.19,0.023417,2026-06-22 09:53:51
6330000,13,11130.83,44.38,0.07,6.8,0.0,0.0,-0.0775,14.25,0.023417,2026-06-22 09:53:53
6360000,13,9208.33,44.38,0.06,5.5,0.0,0.0,-0.0775,14.58,0.023417,2026-06-22 09:53:54
6390000,13,12149.17,44.38,0.08,7.4,0.0,0.0,-0.0775,14.63,0.023417,2026-06-22 09:53:56
6420000,13,13493.33,44.38,0.09,7.8,0.0,0.0,-0.0775,14.1,0.023417,2026-06-22 09:53:57
6450000,13,16857.5,44.38,0.21,16.9,0.004,0.0037,-0.0775,32.0,0.02345,2026-06-22 09:53:59
6480000,13,22219.17,44.38,0.41,31.8,0.014,0.0129,-0.0775,18.31,0.023567,2026-06-22 09:54:00
6510000,13,16263.33,44.38,0.26,20.7,0.006,0.0055,-0.0775,15.21,0.023617,2026-06-22 09:54:02
6540000,13,9470.83,44.31,0.14,11.2,0.0,0.0,-0.0772,15.43,0.023617,2026-06-22 09:54:03
6570000,13,18789.17,44.38,0.34,26.1,0.01,0.0092,-0.0775,15.12,0.0237,2026-06-22 09:54:05
6600000,13,20684.17,44.38,0.36,27.7,0.01,0.0092,-0.0775,15.29,0.023783,2026-06-22 09:54:06
6630000,13,14315.83,44.38,0.23,18.2,0.004,0.0037,-0.0775,15.32,0.023817,2026-06-22 09:54:08
6660000,13,18478.33,44.31,0.33,25.4,0.01,0.0092,-0.0772,15.18,0.0239,2026-06-22 09:54:09
6690000,13,20021.67,44.31,0.36,28.3,0.01,0.0092,-0.0772,15.32,0.023983,2026-06-22 09:54:11
6720000,13,22876.67,44.31,0.41,32.2,0.014,0.0129,-0.0772,15.18,0.0241,2026-06-22 09:54:12
6750000,13,23039.17,44.31,0.42,32.0,0.014,0.0129,-0.0772,15.1,0.024217,2026-06-22 09:54:14
6780000,13,23135.83,44.31,0.42,32.4,0.014,0.0129,-0.0772,15.17,0.024333,2026-06-22 09:54:16
6810000,13,23279.17,44.31,0.42,32.7,0.014,0.0129,-0.0772,15.83,0.02445,2026-06-22 09:54:17
6840000,13,23606.67,44.25,0.43,33.3,0.014,0.0129,-0.077,15.78,0.024567,2026-06-22 09:54:19
6870000,13,23445.83,44.25,0.43,33.1,0.014,0.0129,-0.077,15.3,0.024683,2026-06-22 09:54:20
6900000,13,22838.33,44.31,0.42,32.2,0.014,0.0129,-0.0772,15.16,0.0248,2026-06-22 09:54:22
6930000,13,23466.67,44.31,0.44,33.3,0.014,0.0129,-0.0772,15.52,0.024917,2026-06-22 09:54:23
